Reporting Area,Current MMWR Year,MMWR WEEK,Cumulative YTD Current MMWR Year,Weekly_Importation
New Hampshire,2024,7,,0
New Hampshire,2024,8,,0
New Hampshire,2024,9,,0
New Hampshire,2024,10,,0
New Hampshire,2024,11,,0
New Hampshire,2024,12,,0
New Hampshire,2024,13,,0
New Hampshire,2024,14,,0
New Hampshire,2024,15,,0
New Hampshire,2024,16,,0
New Hampshire,2024,17,,0
New Hampshire,2024,18,,0
New Hampshire,2024,19,,0
New Hampshire,2024,20,,0
New Hampshire,2024,21,,0
New Hampshire,2024,22,,0
New Hampshire,2024,23,,0
New Hampshire,2024,24,,0
New Hampshire,2024,25,,0
New Hampshire,2024,26,,0
New Hampshire,2024,27,,0
New Hampshire,2024,28,,0
New Hampshire,2024,29,,0
New Hampshire,2024,30,,0
New Hampshire,2024,31,,0
New Hampshire,2024,32,,0
New Hampshire,2024,33,,0
New Hampshire,2024,34,,0
New Hampshire,2024,35,,0
New Hampshire,2024,36,,0
New Hampshire,2024,37,,0
New Hampshire,2024,38,,0
New Hampshire,2024,39,,0
New Hampshire,2024,40,,0
New Hampshire,2024,41,,0
New Hampshire,2024,42,,0
New Hampshire,2024,43,,0
New Hampshire,2024,44,,0
New Hampshire,2024,45,,0
New Hampshire,2024,46,,0
New Hampshire,2024,47,,0
New Hampshire,2024,48,,0
New Hampshire,2024,49,,0
New Hampshire,2024,50,,0
New Hampshire,2024,51,,0
New Hampshire,2024,52,,0
New Hampshire,2025,1,,0
New Hampshire,2025,2,,0
New Hampshire,2025,3,,0
New Hampshire,2025,4,,0
New Hampshire,2025,5,,0
New Hampshire,2025,6,,0
New Hampshire,2025,7,,0
New Hampshire,2025,8,,0
New Hampshire,2025,9,,0
New Hampshire,2025,10,,0
New Hampshire,2025,11,,0
New Hampshire,2025,12,,0
New Hampshire,2025,13,,0
New Hampshire,2025,14,,0
New Hampshire,2025,15,,0
New Hampshire,2025,16,,0
New Hampshire,2025,17,,0
New Hampshire,2025,18,,0
New Hampshire,2025,19,,0
New Hampshire,2025,20,,0
New Hampshire,2025,21,,0
New Hampshire,2025,22,,0
New Hampshire,2025,23,,0
New Hampshire,2025,24,,0
New Hampshire,2025,25,,0
New Hampshire,2025,26,,0
New Hampshire,2025,27,,0
New Hampshire,2025,28,,0
New Hampshire,2025,29,,0
New Hampshire,2025,30,,0
New Hampshire,2025,31,,0
New Hampshire,2025,32,,0
New Hampshire,2025,33,,0
New Hampshire,2025,34,,0
New Hampshire,2025,35,,0
New Hampshire,2025,36,,0
New Hampshire,2025,37,,0
New Hampshire,2025,38,,0
New Jersey,2023,1,,0
New Jersey,2023,2,,0
New Jersey,2023,3,,0
New Jersey,2023,4,,0
New Jersey,2023,5,,0
New Jersey,2023,6,,0
New Jersey,2023,7,,0
New Jersey,2023,8,,0
New Jersey,2023,9,,0
New Jersey,2023,10,,0
New Jersey,2023,11,,0
New Jersey,2023,13,,0
New Jersey,2023,14,,0
New Jersey,2023,15,,0
New Jersey,2023,16,,0
New Jersey,2023,17,,0
New Jersey,2023,18,,0
New Jersey,2023,19,,0
New Jersey,2023,20,,0
New Jersey,2023,21,,0
New Jersey,2023,22,,0
New Jersey,2023,23,,0
New Jersey,2023,24,,0
New Jersey,2023,25,,0
New Jersey,2023,26,,0
New Jersey,2023,27,,0
New Jersey,2023,28,1,1
New Jersey,2023,29,1,0
New Jersey,2023,30,1,0
New Jersey,2023,31,1,0
New Jersey,2023,32,1,0
New Jersey,2023,33,1,0
New Jersey,2023,34,1,0
New Jersey,2023,35,1,0
New Jersey,2023,36,1,0
New Jersey,2023,37,1,0
New Jersey,2023,38,1,0
New Jersey,2023,39,1,0
New Jersey,2023,40,1,0
New Jersey,2023,41,1,0
New Jersey,2023,42,1,0
New Jersey,2023,43,1,0
New Jersey,2023,44,1,0
New Jersey,2023,45,1,0
New Jersey,2023,46,1,0
New Jersey,2023,47,1,0
New Jersey,2023,48,1,0
New Jersey,2023,49,1,0
New Jersey,2023,50,1,0
New Jersey,2023,51,1,0
New Jersey,2023,52,1,0
New Jersey,2024,1,,0
New Jersey,2024,2,,0
New Jersey,2024,3,,0
New Jersey,2024,4,,0
New Jersey,2024,5,,0
New Jersey,2024,6,,0
New Jersey,2024,7,,0
New Jersey,2024,8,,0
New Jersey,2024,9,,0
New Jersey,2024,10,,0
New Jersey,2024,11,,0
New Jersey,2024,12,,0
New Jersey,2024,13,,0
New Jersey,2024,14,,0
New Jersey,2024,15,,0
New Jersey,2024,16,,0
New Jersey,2024,17,,0
New Jersey,2024,18,,0
New Jersey,2024,19,,0
New Jersey,2024,20,,0
New Jersey,2024,21,,0
New Jersey,2024,22,,0
New Jersey,2024,23,,0
New Jersey,2024,24,,0
New Jersey,2024,25,,0
New Jersey,2024,26,,0
New Jersey,2024,27,,0
New Jersey,2024,28,,0
New Jersey,2024,29,,0
New Jersey,2024,30,,0
New Jersey,2024,31,,0
New Jersey,2024,32,,0
New Jersey,2024,33,,0
New Jersey,2024,34,,0
New Jersey,2024,35,,0
New Jersey,2024,36,,0
New Jersey,2024,37,,0
New Jersey,2024,38,,0
New Jersey,2024,39,,0
New Jersey,2024,40,1,1
New Jersey,2024,41,1,0
New Jersey,2024,42,1,0
New Jersey,2024,43,1,0
New Jersey,2024,44,1,0
New Jersey,2024,45,1,0
New Jersey,2024,46,1,0
New Jersey,2024,47,1,0
New Jersey,2024,48,1,0
New Jersey,2024,49,1,0
New Jersey,2024,50,1,0
New Jersey,2024,51,1,0
New Jersey,2024,52,1,0
New Jersey,2025,1,,0
New Jersey,2025,2,,0
New Jersey,2025,3,,0
New Jersey,2025,4,,0
New Jersey,2025,5,,0
New Jersey,2025,6,,0
New Jersey,2025,7,,0
New Jersey,2025,8,,0
New Jersey,2025,9,,0
New Jersey,2025,10,,0
New Jersey,2025,11,,0
New Jersey,2025,12,1,1
New Jersey,2025,13,1,0
New Jersey,2025,14,1,0
New Jersey,2025,15,1,0
New Jersey,2025,16,1,0
New Jersey,2025,17,1,0
New Jersey,2025,18,1,0
New Jersey,2025,19,1,0
New Jersey,2025,20,1,0
New Jersey,2025,21,1,0
New Jersey,2025,22,1,0
New Jersey,2025,23,1,0
New Jersey,2025,24,1,0
New Jersey,2025,25,1,0
New Jersey,2025,26,1,0
New Jersey,2025,27,1,0
New Jersey,2025,28,1,0
New Jersey,2025,29,1,0
New Jersey,2025,30,1,0
New Jersey,2025,31,1,0
New Jersey,2025,32,1,0
New Jersey,2025,33,1,0
New Jersey,2025,34,1,0
New Jersey,2025,35,1,0
New Jersey,2025,36,1,0
New Jersey,2025,37,1,0
New Jersey,2025,38,1,0
New Mexico,2023,1,,0
New Mexico,2023,2,,0
New Mexico,2023,3,,0
New Mexico,2023,4,,0
New Mexico,2023,5,,0
New Mexico,2023,6,,0
New Mexico,2023,7,,0
New Mexico,2023,8,,0
New Mexico,2023,9,,0
New Mexico,2023,10,,0
New Mexico,2023,11,,0
New Mexico,2023,13,,0
New Mexico,2023,14,,0
New Mexico,2023,15,,0
New Mexico,2023,16,,0
New Mexico,2023,17,,0
New Mexico,2023,18,,0
New Mexico,2023,19,,0
New Mexico,2023,20,,0
New Mexico,2023,21,,0
New Mexico,2023,22,,0
New Mexico,2023,23,,0
New Mexico,2023,24,,0
New Mexico,2023,25,,0
New Mexico,2023,26,,0
New Mexico,2023,27,,0
New Mexico,2023,28,,0
New Mexico,2023,29,,0
New Mexico,2023,30,,0
New Mexico,2023,31,,0
New Mexico,2023,32,,0
New Mexico,2023,33,,0
New Mexico,2023,34,,0
New Mexico,2023,35,,0
New Mexico,2023,36,,0
New Mexico,2023,37,,0
New Mexico,2023,38,,0
New Mexico,2023,39,,0
New Mexico,2023,40,,0
New Mexico,2023,41,,0
New Mexico,2023,42,,0
New Mexico,2023,43,,0
New Mexico,2023,44,,0
New Mexico,2023,45,,0
New Mexico,2023,46,,0
New Mexico,2023,47,,0
New Mexico,2023,48,,0
New Mexico,2023,49,,0
New Mexico,2023,50,,0
New Mexico,2023,51,,0
New Mexico,2023,52,,0
New Mexico,2024,1,,0
New Mexico,2024,2,,0
New Mexico,2024,3,,0
New Mexico,2024,4,,0
New Mexico,2024,5,,0
New Mexico,2024,6,,0
New Mexico,2024,7,,0
New Mexico,2024,8,,0
New Mexico,2024,9,,0
New Mexico,2024,10,,0
New Mexico,2024,11,,0
New Mexico,2024,12,,0
New Mexico,2024,13,,0
New Mexico,2024,14,,0
New Mexico,2024,15,,0
New Mexico,2024,16,,0
New Mexico,2024,17,,0
New Mexico,2024,18,,0
New Mexico,2024,19,,0
New Mexico,2024,20,,0
New Mexico,2024,21,,0
New Mexico,2024,22,2,2
New Mexico,2024,23,2,0
New Mexico,2024,24,2,0
New Mexico,2024,25,2,0
New Mexico,2024,26,2,0
New Mexico,2024,27,2,0
New Mexico,2024,28,2,0
New Mexico,2024,29,2,0
New Mexico,2024,30,2,0
New Mexico,2024,31,2,0
New Mexico,2024,32,2,0
New Mexico,2024,33,2,0
New Mexico,2024,34,2,0
New Mexico,2024,35,2,0
New Mexico,2024,36,2,0
New Mexico,2024,37,2,0
New Mexico,2024,38,2,0
New Mexico,2024,39,2,0
New Mexico,2024,40,2,0
New Mexico,2024,41,2,0
New Mexico,2024,42,2,0
New Mexico,2024,43,2,0
New Mexico,2024,44,2,0
New Mexico,2024,45,2,0
New Mexico,2024,46,2,0
New Mexico,2024,47,2,0
New Mexico,2024,48,2,0
New Mexico,2024,49,2,0
New Mexico,2024,50,2,0
New Mexico,2024,51,2,0
New Mexico,2024,52,2,0
New Mexico,2025,1,,0
New Mexico,2025,2,,0
New Mexico,2025,3,,0
New Mexico,2025,4,,0
New Mexico,2025,5,,0
New Mexico,2025,6,,0
New Mexico,2025,7,,0
New Mexico,2025,8,,0
New Mexico,2025,9,,0
New Mexico,2025,10,,0
New Mexico,2025,11,,0
New Mexico,2025,12,,0
New Mexico,2025,13,,0
New Mexico,2025,14,,0
New Mexico,2025,15,,0
New Mexico,2025,16,,0
New Mexico,2025,17,1,1
New Mexico,2025,18,1,0
New Mexico,2025,19,1,0
New Mexico,2025,20,1,0
New Mexico,2025,21,1,0
New Mexico,2025,22,1,0
New Mexico,2025,23,1,0
New Mexico,2025,24,1,0
New Mexico,2025,25,1,0
New Mexico,2025,26,1,0
New Mexico,2025,27,1,0
New Mexico,2025,28,1,0
New Mexico,2025,29,1,0
New Mexico,2025,30,1,0
New Mexico,2025,31,2,1
New Mexico,2025,32,2,0
New Mexico,2025,33,2,0
New Mexico,2025,34,2,0
New Mexico,2025,35,2,0
New Mexico,2025,36,2,0
New Mexico,2025,37,2,0
New Mexico,2025,38,2,0
New York,2023,1,,0
New York,2023,2,,0
New York,2023,3,,0
New York,2023,4,,0
New York,2023,5,,0
New York,2023,6,,0
New York,2023,7,,0
New York,2023,8,,0
New York,2023,9,,0
New York,2023,10,,0
New York,2023,11,,0
New York,2023,13,,0
New York,2023,14,,0
New York,2023,15,,0
New York,2023,16,,0
New York,2023,17,,0
New York,2023,18,,0
New York,2023,19,,0
New York,2023,20,,0
New York,2023,21,,0
New York,2023,22,,0
New York,2023,23,,0
New York,2023,24,,0
New York,2023,25,,0
New York,2023,26,,0
New York,2023,27,,0
New York,2023,28,,0
New York,2023,29,,0
New York,2023,30,,0
New York,2023,31,,0
New York,2023,32,,0
New York,2023,33,,0
New York,2023,34,,0
New York,2023,35,,0
New York,2023,36,,0
New York,2023,37,,0
New York,2023,38,,0
New York,2023,39,,0
New York,2023,40,,0
New York,2023,41,,0
New York,2023,42,,0
New York,2023,43,,0
New York,2023,44,,0
New York,2023,45,,0
New York,2023,46,,0
New York,2023,47,,0
New York,2023,48,,0
New York,2023,49,,0
New York,2023,50,,0
New York,2023,51,,0
New York,2023,52,,0
New York,2024,1,,0
New York,2024,2,,0
New York,2024,3,,0
New York,2024,4,,0
New York,2024,5,,0
New York,2024,6,,0
New York,2024,7,,0
New York,2024,8,,0
New York,2024,9,,0
New York,2024,10,,0
New York,2024,11,,0
New York,2024,12,,0
New York,2024,13,1,1
New York,2024,14,1,0
New York,2024,15,1,0
New York,2024,16,1,0
New York,2024,17,1,0
New York,2024,18,1,0
New York,2024,19,1,0
New York,2024,20,1,0
New York,2024,21,1,0
New York,2024,22,1,0
New York,2024,23,1,0
New York,2024,24,1,0
New York,2024,25,1,0
New York,2024,26,1,0
New York,2024,27,1,0
New York,2024,28,1,0
New York,2024,29,1,0
New York,2024,30,1,0
New York,2024,31,1,0
New York,2024,32,1,0
New York,2024,33,1,0
New York,2024,34,1,0
New York,2024,35,1,0
New York,2024,36,1,0
New York,2024,37,1,0
New York,2024,38,1,0
New York,2024,39,1,0
New York,2024,40,1,0
New York,2024,41,1,0
New York,2024,42,1,0
New York,2024,43,1,0
New York,2024,44,1,0
New York,2024,45,1,0
New York,2024,46,1,0
New York,2024,47,1,0
New York,2024,48,1,0
New York,2024,49,1,0
New York,2024,50,1,0
New York,2024,51,1,0
New York,2024,52,1,0
New York,2025,1,,0
New York,2025,2,,0
New York,2025,3,,0
New York,2025,4,,0
New York,2025,5,,0
New York,2025,6,,0
New York,2025,7,,0
New York,2025,8,,0
New York,2025,9,,0
New York,2025,10,,0
New York,2025,11,1,1
New York,2025,12,1,0
New York,2025,13,1,0
New York,2025,14,1,0
New York,2025,15,1,0
New York,2025,16,1,0
New York,2025,17,1,0
New York,2025,18,1,0
New York,2025,19,1,0
New York,2025,20,2,1
New York,2025,21,5,3
New York,2025,22,6,1
New York,2025,23,7,1
New York,2025,24,7,0
New York,2025,25,7,0
New York,2025,26,7,0
New York,2025,27,7,0
New York,2025,28,7,0
New York,2025,29,7,0
New York,2025,30,7,0
New York,2025,31,7,0
New York,2025,32,7,0
New York,2025,33,7,0
New York,2025,34,7,0
New York,2025,35,7,0
New York,2025,36,7,0
New York,2025,37,8,1
New York,2025,38,8,0
New York City,2023,1,,0
New York City,2023,2,,0
New York City,2023,3,,0
New York City,2023,4,,0
New York City,2023,5,,0
New York City,2023,6,,0
New York City,2023,7,,0
New York City,2023,8,,0
New York City,2023,9,,0
New York City,2023,10,,0
New York City,2023,11,,0
New York City,2023,13,,0
New York City,2023,14,,0
New York City,2023,15,,0
New York City,2023,16,,0
New York City,2023,17,,0
New York City,2023,18,,0
New York City,2023,19,,0
New York City,2023,20,,0
New York City,2023,21,,0
New York City,2023,22,,0
New York City,2023,23,,0
New York City,2023,24,,0
New York City,2023,25,,0
New York City,2023,26,,0
New York City,2023,27,,0
New York City,2023,28,,0
New York City,2023,29,,0
New York City,2023,30,,0
New York City,2023,31,,0
New York City,2023,32,,0
New York City,2023,33,,0
New York City,2023,34,,0
New York City,2023,35,,0
New York City,2023,36,,0
New York City,2023,37,,0
New York City,2023,38,,0
New York City,2023,39,,0
New York City,2023,40,,0
New York City,2023,41,,0
New York City,2023,42,,0
New York City,2023,43,,0
New York City,2023,44,,0
New York City,2023,45,,0
New York City,2023,46,,0
New York City,2023,47,,0
New York City,2023,48,,0
New York City,2023,49,,0
New York City,2023,50,,0
New York City,2023,51,,0
New York City,2023,52,,0
New York City,2024,1,,0
New York City,2024,2,,0
New York City,2024,3,,0
New York City,2024,4,,0
New York City,2024,5,,0
New York City,2024,6,,0
New York City,2024,7,1,1
New York City,2024,8,2,1
New York City,2024,9,2,0
New York City,2024,10,2,0
New York City,2024,11,2,0
New York City,2024,12,2,0
New York City,2024,13,2,0
New York City,2024,14,2,0
New York City,2024,15,3,1
New York City,2024,16,3,0
New York City,2024,17,3,0
New York City,2024,18,3,0
New York City,2024,19,3,0
New York City,2024,20,3,0
New York City,2024,21,4,1
New York City,2024,22,5,1
New York City,2024,23,5,0
New York City,2024,24,6,1
New York City,2024,25,6,0
New York City,2024,26,6,0
New York City,2024,27,6,0
New York City,2024,28,6,0
New York City,2024,29,6,0
New York City,2024,30,6,0
New York City,2024,31,6,0
New York City,2024,32,6,0
New York City,2024,33,7,1
New York City,2024,34,7,0
New York City,2024,35,7,0
New York City,2024,36,7,0
New York City,2024,37,7,0
New York City,2024,38,7,0
New York City,2024,39,7,0
New York City,2024,40,7,0
New York City,2024,41,7,0
New York City,2024,42,7,0
New York City,2024,43,7,0
New York City,2024,44,7,0
New York City,2024,45,7,0
New York City,2024,46,8,1
New York City,2024,47,8,0
New York City,2024,48,8,0
New York City,2024,49,8,0
New York City,2024,50,8,0
New York City,2024,51,8,0
New York City,2024,52,8,0
New York City,2025,1,,0
New York City,2025,2,,0
New York City,2025,3,,0
New York City,2025,4,,0
New York City,2025,5,1,1
New York City,2025,6,1,0
New York City,2025,7,1,0
New York City,2025,8,1,0
New York City,2025,9,1,0
New York City,2025,10,1,0
New York City,2025,11,1,0
New York City,2025,12,2,1
New York City,2025,13,2,0
New York City,2025,14,2,0
New York City,2025,15,2,0
New York City,2025,16,2,0
New York City,2025,17,2,0
New York City,2025,18,2,0
New York City,2025,19,2,0
New York City,2025,20,2,0
New York City,2025,21,3,1
New York City,2025,22,3,0
New York City,2025,23,5,2
New York City,2025,24,5,0
New York City,2025,25,5,0
New York City,2025,26,5,0
New York City,2025,27,5,0
New York City,2025,28,5,0
New York City,2025,29,5,0
New York City,2025,30,5,0
New York City,2025,31,5,0
New York City,2025,32,5,0
New York City,2025,33,5,0
New York City,2025,34,6,1
New York City,2025,35,6,0
New York City,2025,36,6,0
New York City,2025,37,6,0
New York City,2025,38,8,2
North Carolina,2023,1,,0
North Carolina,2023,2,,0
North Carolina,2023,3,,0
North Carolina,2023,4,,0
North Carolina,2023,5,,0
North Carolina,2023,6,,0
North Carolina,2023,7,,0
North Carolina,2023,8,,0
North Carolina,2023,9,,0
North Carolina,2023,10,,0
North Carolina,2023,11,,0
North Carolina,2023,13,,0
North Carolina,2023,14,,0
North Carolina,2023,15,,0
North Carolina,2023,16,,0
North Carolina,2023,17,,0
North Carolina,2023,18,,0
North Carolina,2023,19,,0
North Carolina,2023,20,,0
North Carolina,2023,21,,0
North Carolina,2023,22,,0
North Carolina,2023,23,,0
North Carolina,2023,24,,0
North Carolina,2023,25,,0
North Carolina,2023,26,,0
North Carolina,2023,27,,0
North Carolina,2023,28,,0
North Carolina,2023,29,,0
North Carolina,2023,30,,0
North Carolina,2023,31,,0
North Carolina,2023,32,,0
North Carolina,2023,33,,0
North Carolina,2023,34,,0
North Carolina,2023,35,,0
North Carolina,2023,36,,0
North Carolina,2023,37,,0
North Carolina,2023,38,,0
North Carolina,2023,39,,0
North Carolina,2023,40,,0
North Carolina,2023,41,,0
North Carolina,2023,42,,0
North Carolina,2023,43,,0
North Carolina,2023,44,,0
North Carolina,2023,45,,0
North Carolina,2023,46,,0
North Carolina,2023,47,,0
North Carolina,2023,48,,0
North Carolina,2023,49,,0
North Carolina,2023,50,,0
North Carolina,2023,51,,0
North Carolina,2023,52,,0
North Carolina,2024,1,,0
North Carolina,2024,2,,0
North Carolina,2024,3,,0
North Carolina,2024,4,,0
North Carolina,2024,5,,0
North Carolina,2024,6,,0
North Carolina,2024,7,,0
North Carolina,2024,8,,0
North Carolina,2024,9,,0
North Carolina,2024,10,,0
North Carolina,2024,11,,0
North Carolina,2024,12,,0
North Carolina,2024,13,,0
North Carolina,2024,14,,0
North Carolina,2024,15,,0
North Carolina,2024,16,,0
North Carolina,2024,17,,0
North Carolina,2024,18,,0
North Carolina,2024,19,,0
North Carolina,2024,20,,0
North Carolina,2024,21,,0
North Carolina,2024,22,,0
North Carolina,2024,23,,0
North Carolina,2024,24,,0
North Carolina,2024,25,,0
North Carolina,2024,26,,0
North Carolina,2024,27,,0
North Carolina,2024,28,,0
North Carolina,2024,29,,0
North Carolina,2024,30,,0
North Carolina,2024,31,,0
North Carolina,2024,32,,0
North Carolina,2024,33,,0
North Carolina,2024,34,,0
North Carolina,2024,35,,0
North Carolina,2024,36,,0
North Carolina,2024,37,,0
North Carolina,2024,38,,0
North Carolina,2024,39,,0
North Carolina,2024,40,,0
North Carolina,2024,41,1,1
North Carolina,2024,42,1,0
North Carolina,2024,43,1,0
North Carolina,2024,44,1,0
North Carolina,2024,45,1,0
North Carolina,2024,46,1,0
North Carolina,2024,47,1,0
North Carolina,2024,48,1,0
North Carolina,2024,49,1,0
North Carolina,2024,50,1,0
North Carolina,2024,51,1,0
North Carolina,2024,52,1,0
North Carolina,2025,1,,0
North Carolina,2025,2,,0
North Carolina,2025,3,,0
North Carolina,2025,4,,0
North Carolina,2025,5,,0
North Carolina,2025,6,,0
North Carolina,2025,7,,0
North Carolina,2025,8,,0
North Carolina,2025,9,,0
North Carolina,2025,10,,0
North Carolina,2025,11,,0
North Carolina,2025,12,,0
North Carolina,2025,13,,0
North Carolina,2025,14,,0
North Carolina,2025,15,,0
North Carolina,2025,16,,0
North Carolina,2025,17,,0
North Carolina,2025,18,,0
North Carolina,2025,19,,0
North Carolina,2025,20,,0
North Carolina,2025,21,,0
North Carolina,2025,22,,0
North Carolina,2025,23,,0
North Carolina,2025,24,,0
North Carolina,2025,25,,0
North Carolina,2025,26,,0
North Carolina,2025,27,,0
North Carolina,2025,28,,0
North Carolina,2025,29,,0
North Carolina,2025,30,,0
North Carolina,2025,31,,0
North Carolina,2025,32,,0
North Carolina,2025,33,,0
North Carolina,2025,34,,0
North Carolina,2025,35,,0
North Carolina,2025,36,,0
North Carolina,2025,37,,0
North Carolina,2025,38,,0
North Dakota,2023,1,,0
North Dakota,2023,2,,0
North Dakota,2023,3,,0
North Dakota,2023,4,,0
North Dakota,2023,5,,0
North Dakota,2023,6,,0
North Dakota,2023,7,,0
North Dakota,2023,8,,0
North Dakota,2023,9,,0
North Dakota,2023,10,,0
North Dakota,2023,11,,0
North Dakota,2023,13,,0
North Dakota,2023,14,,0
North Dakota,2023,15,,0
North Dakota,2023,16,,0
North Dakota,2023,17,,0
North Dakota,2023,18,,0
North Dakota,2023,19,,0
North Dakota,2023,20,,0
North Dakota,2023,21,,0
North Dakota,2023,22,,0
North Dakota,2023,23,,0
North Dakota,2023,24,,0
North Dakota,2023,25,,0
North Dakota,2023,26,,0
North Dakota,2023,27,,0
North Dakota,2023,28,,0
North Dakota,2023,29,,0
North Dakota,2023,30,,0
North Dakota,2023,31,,0
North Dakota,2023,32,,0
North Dakota,2023,33,,0
North Dakota,2023,34,,0
North Dakota,2023,35,,0
North Dakota,2023,36,,0
North Dakota,2023,37,,0
North Dakota,2023,38,,0
North Dakota,2023,39,,0
North Dakota,2023,40,,0
North Dakota,2023,41,,0
North Dakota,2023,42,,0
North Dakota,2023,43,,0
North Dakota,2023,44,,0
North Dakota,2023,45,,0
North Dakota,2023,46,,0
North Dakota,2023,47,,0
North Dakota,2023,48,,0
North Dakota,2023,49,,0
North Dakota,2023,50,,0
North Dakota,2023,51,,0
North Dakota,2023,52,,0
North Dakota,2024,1,,0
North Dakota,2024,2,,0
North Dakota,2024,3,,0
North Dakota,2024,4,,0
North Dakota,2024,5,,0
North Dakota,2024,6,,0
North Dakota,2024,7,,0
North Dakota,2024,8,,0
North Dakota,2024,9,,0
North Dakota,2024,10,,0
North Dakota,2024,11,,0
North Dakota,2024,12,,0
North Dakota,2024,13,,0
North Dakota,2024,14,,0
North Dakota,2024,15,,0
North Dakota,2024,16,,0
North Dakota,2024,17,,0
North Dakota,2024,18,,0
North Dakota,2024,19,,0
North Dakota,2024,20,,0
North Dakota,2024,21,,0
North Dakota,2024,22,,0
North Dakota,2024,23,,0
North Dakota,2024,24,,0
North Dakota,2024,25,,0
North Dakota,2024,26,,0
North Dakota,2024,27,,0
North Dakota,2024,28,,0
North Dakota,2024,29,,0
North Dakota,2024,30,,0
North Dakota,2024,31,,0
North Dakota,2024,32,,0
North Dakota,2024,33,,0
North Dakota,2024,34,,0
North Dakota,2024,35,,0
North Dakota,2024,36,,0
North Dakota,2024,37,,0
North Dakota,2024,38,,0
North Dakota,2024,39,,0
North Dakota,2024,40,,0
North Dakota,2024,41,,0
North Dakota,2024,42,,0
North Dakota,2024,43,,0
North Dakota,2024,44,,0
North Dakota,2024,45,,0
North Dakota,2024,46,,0
North Dakota,2024,47,,0
North Dakota,2024,48,,0
North Dakota,2024,49,,0
North Dakota,2024,50,,0
North Dakota,2024,51,,0
North Dakota,2024,52,,0
North Dakota,2025,1,,0
North Dakota,2025,2,,0
North Dakota,2025,3,,0
North Dakota,2025,4,,0
North Dakota,2025,5,,0
North Dakota,2025,6,,0
North Dakota,2025,7,,0
North Dakota,2025,8,,0
North Dakota,2025,9,,0
North Dakota,2025,10,,0
North Dakota,2025,11,,0
North Dakota,2025,12,,0
North Dakota,2025,13,,0
North Dakota,2025,14,,0
North Dakota,2025,15,,0
North Dakota,2025,16,,0
North Dakota,2025,17,,0
North Dakota,2025,18,,0
North Dakota,2025,19,,0
North Dakota,2025,20,,0
North Dakota,2025,21,,0
North Dakota,2025,22,,0
North Dakota,2025,23,,0
North Dakota,2025,24,,0
North Dakota,2025,25,,0
North Dakota,2025,26,,0
North Dakota,2025,27,,0
North Dakota,2025,28,,0
North Dakota,2025,29,,0
North Dakota,2025,30,,0
North Dakota,2025,31,,0
North Dakota,2025,32,,0
North Dakota,2025,33,,0
North Dakota,2025,34,,0
North Dakota,2025,35,,0
North Dakota,2025,36,,0
North Dakota,2025,37,,0
North Dakota,2025,38,,0
Ohio,2023,1,,0
Ohio,2023,2,,0
Ohio,2023,3,,0
Ohio,2023,4,,0
Ohio,2023,5,,0
Ohio,2023,6,,0
Ohio,2023,7,,0
Ohio,2023,8,,0
Ohio,2023,9,,0
Ohio,2023,10,,0
Ohio,2023,11,,0
Ohio,2023,13,,0
Ohio,2023,14,,0
Ohio,2023,15,,0
Ohio,2023,16,,0
Ohio,2023,17,,0
Ohio,2023,18,,0
Ohio,2023,19,,0
Ohio,2023,20,,0
Ohio,2023,21,,0
Ohio,2023,22,,0
Ohio,2023,23,,0
Ohio,2023,24,,0
Ohio,2023,25,,0
Ohio,2023,26,,0
Ohio,2023,27,,0
Ohio,2023,28,,0
Ohio,2023,29,,0
Ohio,2023,30,,0
Ohio,2023,31,,0
Ohio,2023,32,,0
Ohio,2023,33,,0
Ohio,2023,34,,0
Ohio,2023,35,,0
Ohio,2023,36,,0
Ohio,2023,37,,0
Ohio,2023,38,,0
Ohio,2023,39,,0
Ohio,2023,40,,0
Ohio,2023,41,,0
Ohio,2023,42,,0
Ohio,2023,43,,0
Ohio,2023,44,,0
Ohio,2023,45,,0
Ohio,2023,46,,0
Ohio,2023,47,,0
Ohio,2023,48,,0
Ohio,2023,49,,0
Ohio,2023,50,,0
Ohio,2023,51,,0
Ohio,2023,52,,0
Ohio,2024,1,,0
Ohio,2024,2,,0
Ohio,2024,3,,0
Ohio,2024,4,,0
Ohio,2024,5,,0
Ohio,2024,6,1,1
Ohio,2024,7,1,0
Ohio,2024,8,1,0
Ohio,2024,9,1,0
Ohio,2024,10,1,0
Ohio,2024,11,1,0
Ohio,2024,12,1,0
Ohio,2024,13,1,0
Ohio,2024,14,1,0
Ohio,2024,15,1,0
Ohio,2024,16,1,0
Ohio,2024,17,1,0
Ohio,2024,18,1,0
Ohio,2024,19,1,0
Ohio,2024,20,1,0
Ohio,2024,21,1,0
Ohio,2024,22,1,0
Ohio,2024,23,2,1
Ohio,2024,24,2,0
Ohio,2024,25,2,0
Ohio,2024,26,2,0
Ohio,2024,27,3,1
Ohio,2024,28,3,0
Ohio,2024,29,3,0
Ohio,2024,30,3,0
Ohio,2024,31,3,0
Ohio,2024,32,3,0
Ohio,2024,33,3,0
Ohio,2024,34,3,0
Ohio,2024,35,3,0
Ohio,2024,36,3,0
Ohio,2024,37,3,0
Ohio,2024,38,3,0
Ohio,2024,39,3,0
Ohio,2024,40,3,0
Ohio,2024,41,3,0
Ohio,2024,42,3,0
Ohio,2024,43,3,0
